State,Library ID,Submission Year,Library Name,Street Address,City,Zip Code,Longitude,Latitude,State Code,County Code,County,County Population,Print_Collection_Expenditures,Digital_Collection_Expenditures,Total Collection Expenditures,Total Operating Expenditures,Print Collection,Digital Collection,Audio Collection,Library Visits,Registered Users,Name,median_household_income,total_population,median_age,per_capita,education_none,education_high_school,education_ged,education_associates,education_bachelors,education_masters,education_professional,education_doctorate,state,zipcode,year,education_none_perc,education_high_school_perc,education_ged_perc,education_associates_perc,education_bachelors_perc,education_masters_perc,education_professional_perc,education_doctorate_perc
IL,IL0423,2015,PEORIA PUBLIC LIBRARY,107 NORTHEAST MONROE STREET,PEORIA,61602,-89.591966,40.695229,17,143,PEORIA,187319,481362.0,200852.0,823922.0,6807669.0,490530.0,4022.0,39890.0,796253.0,50775.0,ZCTA5 61602,1015.0,20673.0,44.7,22351.0,16.0,138.0,41.0,47.0,107.0,33.0,25.0,13.0,17.0,61602.0,2015.0,0.0773956368209742,0.6675373675809027,0.1983263193537464,0.2273496831616117,0.5175833212402651,0.1596285009432593,0.1209306825327722,0.0628839549170415
IL,IL0424,2015,PEORIA HEIGHTS PUBLIC LIBRARY,816 EAST GLEN AVENUE,PEORIA HEIGHTS,61616,-89.58077,40.746424,17,143,PEORIA,187319,24331.0,2521.0,26852.0,406366.0,33434.0,8446.0,1135.0,78200.0,2856.0,ZCTA5 61616,6026.0,47500.0,38.4,28890.0,0.0,975.0,307.0,543.0,785.0,214.0,14.0,39.0,17.0,61616.0,2015.0,0.0,2.0526315789473686,0.6463157894736843,1.1431578947368422,1.6526315789473685,0.4505263157894737,0.0294736842105263,0.0821052631578947
IL,IL0425,2015,PEOTONE PUBLIC LIBRARY DISTRICT,515 NORTH FIRST STREET,PEOTONE,60468,-87.792406,41.338439,17,197,WILL,685419,31423.0,7723.0,44120.0,397825.0,56246.0,26774.0,688.0,36503.0,6335.0,ZCTA5 60468,5721.0,78693.0,40.7,30650.0,9.0,1260.0,155.0,485.0,619.0,220.0,30.0,32.0,17.0,60468.0,2015.0,0.011436849529183,1.6011589340856238,0.1969679641137076,0.6163191135170853,0.7866010953960327,0.2795674329355851,0.0381228317639434,0.0406643538815396
IL,IL0426,2015,PERU PUBLIC LIBRARY,1409 ELEVENTH STREET,PERU,61354,-89.1253059,41.3340439,17,99,LA SALLE,111241,28334.0,2488.0,47721.0,475448.0,35445.0,379.0,2748.0,57596.0,4323.0,ZCTA5 61354,10780.0,46436.0,45.0,25732.0,19.0,2350.0,459.0,711.0,1081.0,367.0,96.0,125.0,17.0,61354.0,2015.0,0.0409165302782324,5.060728744939271,0.9884572314583512,1.5311396330433285,2.327935222672065,0.7903350848479629,0.2067361529847532,0.2691876991988974
IL,IL0427,2015,PETERSBURG PUBLIC LIBRARY,220 SOUTH SIXTH STREET,PETERSBURG,62675,-89.8483777,40.0100715,17,129,MENARD,12570,15356.0,4375.0,22900.0,89035.0,25466.0,15960.0,683.0,8008.0,562.0,ZCTA5 62675,6236.0,57500.0,48.2,30190.0,11.0,1247.0,267.0,370.0,814.0,241.0,54.0,13.0,17.0,62675.0,2015.0,0.0191304347826087,2.168695652173913,0.4643478260869565,0.6434782608695652,1.4156521739130434,0.4191304347826087,0.0939130434782608,0.0226086956521739
IL,IL0428,2015,PHILO PUBLIC LIBRARY DISTRICT,115 EAST WASHINGTON STREET,PHILO,61864,-88.156937,40.006998,17,19,CHAMPAIGN,207133,8517.0,228.0,10962.0,89776.0,14077.0,0.0,275.0,9727.0,1010.0,ZCTA5 61864,1903.0,75938.0,36.2,32039.0,0.0,321.0,18.0,203.0,202.0,92.0,14.0,10.0,17.0,61864.0,2015.0,0.0,0.4227132660854908,0.0237035476309621,0.2673233427269614,0.2660064789696858,0.1211514656693618,0.0184360926018594,0.0131686375727567
IL,IL0429,2015,PINCKNEYVILLE PUBLIC LIBRARY,312 SOUTH WALNUT STREET,PINCKNEYVILLE,62274,-89.3829551,38.0776305,17,145,PERRY,21672,7758.0,2604.0,10362.0,66416.0,17419.0,0.0,339.0,7378.0,984.0,ZCTA5 62274,8111.0,43883.0,38.2,19849.0,26.0,1641.0,531.0,476.0,521.0,241.0,11.0,5.0,17.0,62274.0,2015.0,0.0592484561219606,3.739489096005287,1.2100357769523509,1.0847025043866647,1.187247909213135,0.549187612515097,0.0250666545131372,0.0113939338696078
IL,IL0430,2015,PIPER CITY PUBLIC LIBRARY DISTRICT,39 WEST MAIN STREET,PIPER CITY,60959,-88.1910177,40.758827,17,53,FORD,13688,5482.0,0.0,5505.0,38956.0,9650.0,0.0,231.0,3120.0,151.0,ZCTA5 60959,1126.0,54167.0,42.8,25141.0,4.0,295.0,46.0,60.0,61.0,12.0,0.0,0.0,17.0,60959.0,2015.0,0.007384569941108,0.544612033156719,0.0849225543227426,0.1107685491166208,0.1126146916018978,0.0221537098233241,0.0,0.0
IL,IL0431,2015,PITTSFIELD PUBLIC LIBRARY,205 NORTH MEMORIAL STREET,PITTSFIELD,62363,-90.8075894,39.6080145,17,149,PIKE,16022,17517.0,0.0,18531.0,134716.0,43012.0,678.0,536.0,17004.0,1416.0,ZCTA5 62363,5959.0,41604.0,44.2,23607.0,15.0,1624.0,185.0,254.0,704.0,161.0,19.0,19.0,17.0,62363.0,2015.0,0.036054225555235,3.9034708201134505,0.4446687818478992,0.6105182194019806,1.6921449860590323,0.3869820209595231,0.0456686857032977,0.0456686857032977
IL,IL0432,2015,PLAINFIELD PUBLIC LIBRARY DISTRICT,15025 SOUTH ILLINOIS STREET,PLAINFIELD,60544,-88.203687,41.609199,17,197,WILL,685419,170262.0,163698.0,449181.0,3305636.0,124355.0,76782.0,11420.0,470378.0,35608.0,ZCTA5 60544,25307.0,66777.0,37.2,29897.0,185.0,3506.0,378.0,1514.0,3513.0,1836.0,157.0,174.0,17.0,60544.0,2015.0,0.2770414963235844,5.250310735732363,0.5660631654611618,2.267247705048145,5.260793386944607,2.749449660811357,0.2351108914746095,0.2605687587043443
IL,IL0434,2015,PLANO COMMUNITY LIBRARY DISTRICT,15 WEST NORTH STREET,PLANO,60545,-88.537881,41.663381,17,93,KENDALL,121350,34689.0,3883.0,53530.0,732449.0,47763.0,19981.0,2862.0,85993.0,7572.0,ZCTA5 60545,13273.0,54543.0,32.3,26211.0,187.0,2157.0,221.0,913.0,1162.0,483.0,38.0,0.0,17.0,60545.0,2015.0,0.3428487615276021,3.954677960508223,0.405184899987166,1.6739086592229984,2.1304292026474525,0.8855398492932182,0.069669801807748,0.0
IL,IL0435,2015,POLO PUBLIC LIBRARY DISTRICT,302 WEST MASON STREET,POLO,61064,-89.580515,41.986211,17,141,OGLE,52085,8193.0,3210.0,11403.0,176559.0,15644.0,25146.0,584.0,14050.0,1187.0,ZCTA5 61064,3475.0,50388.0,46.7,26370.0,0.0,901.0,113.0,233.0,281.0,121.0,28.0,0.0,17.0,61064.0,2015.0,0.0,1.788124156545209,0.2242597443835833,0.4624116853219021,0.5576724616972295,0.2401365404461379,0.055568786218941,0.0
IL,IL0436,2015,PONTIAC PUBLIC LIBRARY,211 EAST MADISON STREET,PONTIAC,61764,-88.6274809,40.8803474,17,105,LIVINGSTON,37903,36064.0,1765.0,40878.0,386180.0,53380.0,1500.0,2769.0,56400.0,3025.0,ZCTA5 61764,14418.0,51081.0,41.0,23673.0,91.0,3059.0,855.0,759.0,1061.0,457.0,122.0,11.0,17.0,61764.0,2015.0,0.1781484309234353,5.988528024118557,1.673812180654255,1.4858753744053563,2.0770932440633505,0.894657504747362,0.2388363579413089,0.0215344257160196
IL,IL0437,2015,POPLAR CREEK PUBLIC LIBRARY DISTRICT,1405 SOUTH PARK AVENUE,STREAMWOOD,60107,-88.174856,42.0078998,17,31,COOK,5246456,162896.0,226650.0,391415.0,4672549.0,346746.0,11263.0,6893.0,155703.0,34281.0,ZCTA5 60107,41320.0,75129.0,36.6,28476.0,548.0,6964.0,951.0,2185.0,6124.0,1928.0,267.0,154.0,17.0,60107.0,2015.0,0.7294120778926912,9.269389982563323,1.2658227848101269,2.9083310040064423,8.1513130748446,2.566252712002023,0.3553887313820229,0.2049807664150993
IL,IL0439,2015,PRAIRIE TRAILS PUBLIC LIBRARY DISTRICT,8449 SOUTH MOODY AVENUE,BURBANK,60459,-87.7737859,41.7387503,17,31,COOK,5246456,116410.0,54712.0,199319.0,1458052.0,78320.0,1.0,4228.0,134553.0,15167.0,ZCTA5 60459,29119.0,53243.0,36.5,21141.0,508.0,6608.0,1033.0,1330.0,1615.0,426.0,80.0,30.0,17.0,60459.0,2015.0,0.9541160340326428,12.411021167101778,1.9401611479443308,2.4979809552429426,3.033262588509288,0.8001051781454839,0.1502544935484476,0.0563454350806678
IL,IL0440,2015,PRINCETON PUBLIC LIBRARY,698 EAST PERU STREET,PRINCETON,61356,-89.4564693,41.3715896,17,11,BUREAU,33840,36228.0,8344.0,47574.0,449825.0,61164.0,4433.0,1990.0,100256.0,4767.0,ZCTA5 61356,10977.0,50974.0,47.1,30965.0,42.0,2733.0,406.0,714.0,1084.0,571.0,140.0,78.0,17.0,61356.0,2015.0,0.0823949464432848,5.36155687213089,0.7964844822850866,1.400714089535842,2.126574332012398,1.1201789147408483,0.274649821477616,0.1530191862518146
IL,IL0441,2015,LILLIE M. EVANS LIBRARY DISTRICT,207 NORTH WALNUT AVENUE,PRINCEVILLE,61559,-89.756078,40.931908,17,143,PEORIA,187319,20257.0,3457.0,30291.0,304060.0,24443.0,14617.0,1355.0,33243.0,2121.0,ZCTA5 61559,3156.0,58830.0,41.2,30162.0,0.0,524.0,53.0,270.0,367.0,219.0,28.0,15.0,17.0,61559.0,2015.0,0.0,0.8907020227774944,0.09009009009009,0.4589495155532891,0.6238313785483597,0.3722590515043345,0.0475947645758966,0.025497195308516
IL,IL0442,2015,HENRY C. ADAMS MEMORIAL LIBRARY,209 WEST THIRD STREET,PROPHETSTOWN,61277,-89.9372554,41.6713246,17,195,WHITESIDE,56876,5399.0,1500.0,6899.0,37946.0,14473.0,3000.0,215.0,9000.0,1071.0,ZCTA5 61277,3099.0,50136.0,48.3,27348.0,9.0,686.0,126.0,296.0,278.0,75.0,21.0,0.0,17.0,61277.0,2015.0,0.0179511728099569,1.3682782830700495,0.2513164193393968,0.5903941279719164,0.5544917823520026,0.1495931067496409,0.0418860698898994,0.0
IL,IL0443,2015,PROSPECT HEIGHTS PUBLIC LIBRARY DISTRICT,12 NORTH ELM STREET,PROSPECT HEIGHTS,60070,-87.941596,42.09644,17,31,COOK,5246456,123125.0,47990.0,230389.0,2380291.0,96193.0,17173.0,10853.0,115047.0,5957.0,ZCTA5 60070,16147.0,61388.0,37.4,32064.0,196.0,2644.0,385.0,718.0,2567.0,1180.0,286.0,48.0,17.0,60070.0,2015.0,0.3192806411676549,4.3070306900371405,0.6271584022936079,1.1696096957060012,4.181599009578419,1.922199778458331,0.4658890988466801,0.0781911774288134
IL,IL0444,2015,PUTNAM COUNTY PUBLIC LIBRARY DISTRICT,214 NORTH FOURTH STREET,HENNEPIN,61327,-89.3425729,41.2541566,17,155,PUTNAM,5814,30329.0,1900.0,37029.0,385054.0,29039.0,0.0,1544.0,6006.0,2134.0,ZCTA5 61327,1277.0,64150.0,49.7,34254.0,0.0,398.0,21.0,124.0,86.0,23.0,5.0,0.0,17.0,61327.0,2015.0,0.0,0.6204208885424786,0.0327357755261106,0.1932969602494154,0.1340607950116913,0.0358534684333593,0.0077942322681215,0.0
IL,IL0445,2015,QUINCY PUBLIC LIBRARY,526 JERSEY STREET,QUINCY,62301,-91.407223,39.930629,17,1,ADAMS,66988,178823.0,37555.0,267321.0,2336129.0,146522.0,5155.0,10121.0,174457.0,35524.0,ZCTA5 62301,32848.0,36769.0,38.7,21523.0,86.0,6757.0,1230.0,1671.0,2945.0,1160.0,224.0,158.0,17.0,62301.0,2015.0,0.2338926813348201,18.376893578829996,3.345209279556148,4.544589191982377,8.009464494547037,3.1548315156789686,0.6092088444069733,0.4297098098942044
IL,IL0446,2015,RANTOUL PUBLIC LIBRARY,106 WEST FLESSNER AVENUE,RANTOUL,61866,-88.159285,40.294751,17,19,CHAMPAIGN,207133,37135.0,8264.0,48960.0,443154.0,73418.0,26730.0,3269.0,74349.0,4681.0,ZCTA5 61866,14216.0,39806.0,33.1,18583.0,83.0,2671.0,640.0,487.0,995.0,327.0,17.0,59.0,17.0,61866.0,2015.0,0.2085112797065769,6.710043712003215,1.6077978194242073,1.2234336532181078,2.4996231723860727,0.821484198362056,0.0427071295784555,0.1482188614781691
IL,IL0447,2015,RED BUD PUBLIC LIBRARY,925 SOUTH MAIN STREET,RED BUD,62278,-89.9939673,38.2036377,17,157,RANDOLPH,32869,11056.0,1892.0,13896.0,115409.0,16394.0,17183.0,523.0,8900.0,713.0,ZCTA5 62278,7091.0,61586.0,40.4,27785.0,22.0,1594.0,202.0,630.0,550.0,139.0,44.0,11.0,17.0,62278.0,2015.0,0.0357224044425681,2.588250576429708,0.3279966226090345,1.0229597635826324,0.8930601110642028,0.2257006462507713,0.0714448088851362,0.017861202221284
IL,IL0448,2015,RICHTON PARK PUBLIC LIBRARY DISTRICT,4045 SAUK TRAIL,RICHTON PARK,60471,-87.715653,41.484213,17,31,COOK,5246456,74748.0,21601.0,96349.0,1373774.0,51351.0,19679.0,3761.0,98530.0,4295.0,ZCTA5 60471,14140.0,52708.0,39.5,25193.0,24.0,1787.0,325.0,908.0,1963.0,797.0,49.0,187.0,17.0,60471.0,2015.0,0.0455338847992714,3.3903771723457545,0.6166046899901343,1.7226986415724368,3.7242923275404114,1.5121044243758062,0.0929650147985125,0.3547848523943234
IL,IL0450,2015,ELWOOD TOWNSHIP CARNEGIE LIBRARY,104 NORTH STATE STREET,RIDGE FARM,61870,-87.651878,39.8963911,17,183,VERMILION,79728,1569.0,0.0,1569.0,29685.0,11534.0,0.0,242.0,1842.0,187.0,ZCTA5 61870,1282.0,51912.0,41.4,27786.0,4.0,336.0,51.0,123.0,79.0,54.0,4.0,0.0,17.0,61870.0,2015.0,0.0077053475111727,0.6472491909385114,0.0982431807674526,0.2369394359685622,0.1521806133456618,0.1040221914008321,0.0077053475111727,0.0
IL,IL0451,2015,RIVER FOREST PUBLIC LIBRARY,735 LATHROP AVENUE,RIVER FOREST,60305,-87.8148835,41.8927301,17,31,COOK,5246456,70074.0,44560.0,152329.0,1115959.0,48301.0,23444.0,4721.0,177135.0,8093.0,ZCTA5 60305,11233.0,99250.0,41.6,67055.0,72.0,388.0,96.0,261.0,2427.0,1331.0,1013.0,329.0,17.0,60305.0,2015.0,0.072544080604534,0.3909319899244332,0.0967254408060453,0.2629722921914357,2.4453400503778338,1.3410579345088165,1.0206549118387909,0.3314861460957178
IL,IL0452,2015,RIVER GROVE PUBLIC LIBRARY DISTRICT,8638 WEST GRAND AVENUE,RIVER GROVE,60171,-87.842411,41.929734,17,31,COOK,5246456,32257.0,26498.0,108515.0,439827.0,19340.0,14524.0,457.0,54000.0,4336.0,ZCTA5 60171,10299.0,46382.0,38.4,22977.0,74.0,2519.0,221.0,704.0,831.0,400.0,55.0,0.0,17.0,60171.0,2015.0,0.1595446509421758,5.430986158423527,0.4764779440300116,1.5178301927471864,1.7916433099047044,0.8624035186063559,0.1185804838083739,0.0
IL,IL0453,2015,RIVER VALLEY DISTRICT LIBRARY,214 SOUTH MAIN STREET,PORT BYRON,61275,-90.336352,41.604884,17,161,ROCK ISLAND,146063,32063.0,19219.0,51330.0,470914.0,28814.0,20329.0,3297.0,36503.0,2658.0,ZCTA5 61275,4355.0,70208.0,42.9,33844.0,4.0,877.0,171.0,279.0,445.0,211.0,51.0,30.0,17.0,61275.0,2015.0,0.005697356426618,1.249145396536007,0.2435619872379216,0.3973906107566089,0.633830902461258,0.3005355515041021,0.0726412944393801,0.0427301731996353
IL,IL0454,2015,RIVERDALE PUBLIC LIBRARY DISTRICT,208 WEST 144TH STREET,RIVERDALE,60827,-87.6271961,41.6334489,17,31,COOK,5246456,15868.0,12145.0,32450.0,651955.0,35403.0,0.0,2001.0,89000.0,4893.0,ZCTA5 60827,28677.0,31063.0,31.0,16594.0,183.0,5140.0,572.0,1517.0,1384.0,626.0,11.0,11.0,17.0,60827.0,2015.0,0.5891253259504877,16.54701735183337,1.841419051604803,4.883623603644207,4.455461481505328,2.0152593117213407,0.0354119048385539,0.0354119048385539
IL,IL0456,2015,ROBERT R JONES PUBLIC LIBRARY DISTRICT,900 FIRST STREET,COAL VALLEY,61240,-90.461009,41.443141,17,161,ROCK ISLAND,146063,37709.0,14178.0,51887.0,236365.0,47637.0,0.0,1926.0,19800.0,3681.0,ZCTA5 61240,6199.0,75710.0,42.6,34613.0,0.0,1090.0,112.0,594.0,891.0,279.0,133.0,17.0,17.0,61240.0,2015.0,0.0,1.4397041341962753,0.1479329018623695,0.7845727116629243,1.1768590674943866,0.3685114251750099,0.1756703209615638,0.0224541011755382
IL,IL0457,2015,ROBINSON PUBLIC LIBRARY DISTRICT,606 NORTH JEFFERSON STREET,ROBINSON,62454,-87.7381975,39.0103076,17,33,CRAWFORD,19393,35036.0,16191.0,57078.0,594196.0,90367.0,19205.0,1820.0,89665.0,3374.0,ZCTA5 62454,11449.0,47371.0,41.4,27061.0,50.0,1915.0,542.0,1175.0,1073.0,463.0,168.0,31.0,17.0,62454.0,2015.0,0.1055498089548457,4.042557682970594,1.1441599290705282,2.480420510438876,2.2650989001709907,0.977391230921872,0.3546473580882818,0.0654408815520043
IL,IL0458,2015,FLAGG-ROCHELLE PUBLIC LIBRARY DISTRICT,619 FOURTH AVENUE,ROCHELLE,61068,-89.0677881,41.922755,17,141,OGLE,52085,38092.0,1003.0,39249.0,550736.0,46474.0,10104.0,219.0,52217.0,4509.0,ZCTA5 61068,14816.0,47816.0,36.5,22915.0,154.0,2437.0,451.0,855.0,1121.0,516.0,47.0,22.0,17.0,61068.0,2015.0,0.3220679270537058,5.096620378116112,0.94319892922871,1.7881044002007696,2.344403546929898,1.079136690647482,0.0982934582566505,0.0460097038648151
IL,IL0459,2015,ROCHESTER PUBLIC LIBRARY DISTRICT,1 COMMUNITY DRIVE,ROCHESTER,62563,-89.5252357,39.7450933,17,167,SANGAMON,198997,29674.0,9071.0,47339.0,429398.0,32973.0,18466.0,1684.0,40582.0,3702.0,ZCTA5 62563,5706.0,91011.0,43.7,42787.0,15.0,702.0,127.0,215.0,1056.0,536.0,114.0,108.0,17.0,62563.0,2015.0,0.016481524211359,0.7713353330916043,0.1395435716561734,0.2362351803628132,1.1602993044796783,0.5889397984858973,0.1252595840063289,0.1186669743217852
IL,IL0460,2015,ROCK FALLS PUBLIC LIBRARY DISTRICT,1007 SEVENTH AVENUE,ROCK FALLS,61071,-89.6975677,41.7723318,17,195,WHITESIDE,56876,22848.0,3500.0,28548.0,214136.0,25638.0,0.0,347.0,55812.0,4989.0,ZCTA5 61071,14298.0,41743.0,43.1,22877.0,128.0,2929.0,725.0,905.0,791.0,431.0,33.0,13.0,17.0,61071.0,2015.0,0.3066382387466161,7.016745322569054,1.7368181491507555,2.168028172388185,1.89492849100448,1.0325084445296218,0.0790551709268619,0.0311429461227032
IL,IL0461,2015,ROCK ISLAND PUBLIC LIBRARY,401 NINETEENTH STREET,ROCK ISLAND,61201,-90.573241,41.508566,17,161,ROCK ISLAND,146063,311704.0,62800.0,409875.0,2477765.0,214420.0,17277.0,17187.0,233387.0,14399.0,ZCTA5 61201,39064.0,41220.0,35.4,22778.0,349.0,6343.0,1514.0,2110.0,3852.0,1202.0,288.0,228.0,17.0,61201.0,2015.0,0.8466763706938379,15.388161086851044,3.672974284327996,5.118874332848132,9.344978165938866,2.916060164968462,0.6986899563318777,0.5531295487627365
IL,IL0462,2015,ROCKFORD PUBLIC LIBRARY,215 NORTH WYMAN STREET,ROCKFORD,61101,-89.092824,42.272338,17,201,WINNEBAGO,288542,490564.0,297383.0,1105972.0,7523440.0,460835.0,68424.0,40535.0,790326.0,41996.0,ZCTA5 61101,21097.0,30194.0,33.7,15368.0,407.0,3575.0,1070.0,883.0,919.0,423.0,44.0,18.0,17.0,61101.0,2015.0,1.3479499238259256,11.840100682254752,3.543750413989534,2.924422070610055,3.0436510565012918,1.4009405842220308,0.1457243160892892,0.0596144929456183
IL,IL0463,2015,ROLLING MEADOWS LIBRARY,3110 MARTIN LANE,ROLLING MEADOWS,60008,-88.020314,42.076267,17,31,COOK,5246456,290208.0,85418.0,436243.0,3530389.0,181786.0,2208.0,15875.0,206804.0,16315.0,ZCTA5 60008,22043.0,61414.0,37.2,30416.0,300.0,3363.0,273.0,1317.0,2880.0,1326.0,154.0,187.0,17.0,60008.0,2015.0,0.4884879669130816,5.475950109095646,0.4445240498909044,2.1444621747484285,4.689484482365584,2.159116813755821,0.2507571563487153,0.3044908327091542
IL,IL0464,2015,ROODHOUSE PUBLIC LIBRARY,220 WEST FRANKLIN STREET,ROODHOUSE,62082,-90.3717751,39.4823412,17,61,GREENE,13434,7000.0,0.0,8126.0,34638.0,19724.0,0.0,10.0,6330.0,408.0,ZCTA5 62082,2747.0,38203.0,43.2,19476.0,25.0,761.0,132.0,100.0,139.0,18.0,16.0,0.0,17.0,62082.0,2015.0,0.0654398869198754,1.9919901578410075,0.3455226029369421,0.2617595476795016,0.3638457712745072,0.0471167185823102,0.0418815276287202,0.0
IL,IL0465,2015,ROSELLE PUBLIC LIBRARY DISTRICT,40 SOUTH PARK STREET,ROSELLE,60172,-88.076087,41.98224,17,43,DUPAGE,932708,99338.0,40160.0,170708.0,1638432.0,90657.0,21520.0,5506.0,123200.0,12375.0,ZCTA5 60172,24793.0,78645.0,38.8,34117.0,65.0,3333.0,350.0,1761.0,4079.0,1854.0,218.0,73.0,17.0,60172.0,2015.0,0.0826498823828596,4.238031661262636,0.4450378282153983,2.239176044249476,5.186598003687457,2.3574289528895678,0.2771949901455909,0.0928221755992116
IL,IL0466,2015,ROSICLARE MEMORIAL PUBLIC LIBRARY,MAIN STREET,ROSICLARE,62982,-88.3463425,37.4294362,17,69,HARDIN,4129,8207.0,820.0,9172.0,36351.0,11455.0,0.0,145.0,4800.0,336.0,ZCTA5 62982,1100.0,21635.0,40.7,15963.0,3.0,209.0,51.0,77.0,40.0,21.0,4.0,0.0,17.0,62982.0,2015.0,0.0138664201525306,0.9660272706263,0.2357291425930205,0.3559047839149526,0.1848856020337416,0.0970649410677143,0.0184885602033741,0.0
IL,IL0467,2015,ROUND LAKE AREA PUBLIC LIBRARY DISTRICT,906 HART ROAD,ROUND LAKE,60073,-88.106118,42.357378,17,97,LAKE,705186,128072.0,26026.0,190044.0,2784385.0,151132.0,27412.0,10223.0,180643.0,22250.0,ZCTA5 60073,61118.0,64306.0,31.6,22817.0,1008.0,8913.0,1556.0,2450.0,6053.0,1846.0,368.0,128.0,17.0,60073.0,2015.0,1.5675053649737192,13.860292974217025,2.419680900693559,3.809908873200013,9.412807514073338,2.870649706092744,0.5722638634031039,0.1990483003141231
IL,IL0468,2015,ROXANA PUBLIC LIBRARY DISTRICT,200 NORTH CENTRAL AVENUE,ROXANA,62084,-90.0789188,38.8486371,17,119,MADISON,266560,14873.0,817.0,19763.0,268337.0,18021.0,6100.0,152.0,38921.0,333.0,ZCTA5 62084,1610.0,44756.0,37.4,21301.0,3.0,410.0,63.0,101.0,107.0,41.0,6.0,0.0,17.0,62084.0,2015.0,0.0067030118866744,0.9160782911788364,0.1407632496201626,0.2256680668513719,0.2390740906247207,0.0916078291178836,0.0134060237733488,0.0
IL,IL0469,2015,ROYALTON PUBLIC LIBRARY DISTRICT,305 SOUTH DEAN STREET,ROYALTON,62983,-89.115512,37.878195,17,55,FRANKLIN,39411,2926.0,0.0,2926.0,25704.0,4224.0,0.0,65.0,2414.0,258.0,ZCTA5 62983,1414.0,36917.0,44.9,20774.0,7.0,305.0,77.0,105.0,101.0,26.0,0.0,3.0,17.0,62983.0,2015.0,0.0189614540726494,0.8261776417368691,0.208575994799144,0.2844218110897418,0.2735866944767993,0.0704282579841265,0.0,0.0081263374597069
IL,IL0470,2015,RUSHVILLE PUBLIC LIBRARY,104 NORTH MONROE STREET,RUSHVILLE,62681,-90.5651201,40.1206946,17,169,SCHUYLER,7330,5928.0,328.0,6756.0,74653.0,23622.0,4486.0,701.0,15125.0,940.0,ZCTA5 62681,5727.0,48019.0,44.0,23493.0,44.0,1309.0,249.0,407.0,437.0,172.0,56.0,37.0,17.0,62681.0,2015.0,0.091630396301464,2.726004289968554,0.5185447427060121,0.8475811657885419,0.9100564359940856,0.3581915491784502,0.1166205043836814,0.0770528332535038
IL,IL0471,2015,SAINT CHARLES PUBLIC LIBRARY DISTRICT,ONE SOUTH SIXTH AVENUE,SAINT CHARLES,60174,-88.3075767,41.9137683,17,89,KANE,527306,492270.0,762536.0,1256425.0,6171583.0,307922.0,35674.0,38490.0,415076.0,27676.0,ZCTA5 60174,31747.0,81164.0,43.2,43831.0,71.0,4314.0,543.0,1422.0,6275.0,2884.0,519.0,342.0,17.0,60174.0,2015.0,0.0874772066433394,5.315164358582623,0.6690158198215957,1.7520082795327976,7.731260164604997,3.5532994923857872,0.6394460598294811,0.4213690798876349
IL,IL0472,2015,ST. ELMO PUBLIC LIBRARY DISTRICT,311 WEST CUMBERLAND ROAD,SAINT ELMO,62458,-88.851426,39.0230202,17,51,FAYETTE,21870,16971.0,4303.0,26554.0,183850.0,48813.0,0.0,745.0,20625.0,2126.0,ZCTA5 62458,2001.0,38611.0,44.5,19944.0,10.0,552.0,66.0,116.0,80.0,45.0,10.0,0.0,17.0,62458.0,2015.0,0.0258993551060578,1.429644401854394,0.1709357436999818,0.3004325192302711,0.2071948408484628,0.1165470979772603,0.0258993551060578,0.0
IL,IL0473,2015,ST. JOSEPH TOWNSHIP-SWEARINGEN MEMORIAL LIBRARY,201 NORTH THIRD STREET,SAINT JOSEPH,61873,-88.040497,40.112509,17,19,CHAMPAIGN,207133,17000.0,2133.0,28372.0,147186.0,24934.0,21125.0,2201.0,21331.0,2187.0,ZCTA5 61873,6470.0,71081.0,35.9,27664.0,6.0,997.0,78.0,517.0,791.0,417.0,65.0,40.0,17.0,61873.0,2015.0,0.008441074267385,1.4026251740971567,0.1097339654760062,0.727339232706349,1.1128149575836015,0.5866546615832641,0.0914449712300052,0.0562738284492339
IL,IL0474,2015,BRYAN-BENNETT LIBRARY,315 SOUTH MAPLE STREET,SALEM,62881,-88.9476371,38.6253467,17,121,MARION,38571,19437.0,3000.0,24316.0,177353.0,37940.0,113.0,529.0,51897.0,4080.0,ZCTA5 62881,11115.0,45113.0,41.4,23919.0,22.0,2262.0,490.0,802.0,804.0,346.0,64.0,31.0,17.0,62881.0,2015.0,0.0487664309622503,5.014075765300468,1.086161416886485,1.7777580741693084,1.7821913860749674,0.7669629596790282,0.1418659809810919,0.0687163345377164
IL,IL0475,2015,SALEM TOWNSHIP PUBLIC LIBRARY DISTRICT,102 N. BURSON STREET,YATES CITY,61572,-90.012901,40.778885,17,95,KNOX,52069,4970.0,0.0,7364.0,56277.0,11069.0,3626.0,210.0,7989.0,523.0,ZCTA5 61572,1238.0,55056.0,40.9,22272.0,5.0,352.0,31.0,77.0,119.0,3.0,0.0,2.0,17.0,61572.0,2015.0,0.0090816623074687,0.6393490264458007,0.0563063063063063,0.1398575995350189,0.2161435629177565,0.0054489973844812,0.0,0.0036326649229875
